,Mean,Standard Deviation,Min,Max
TrainRMSE,0.07869314212475992,0.014663544020456255,0.06149194300337493,0.14707688689868642
TestRMSE,0.029534726324633918,0.0015259991410617444,0.02746043824051252,0.03278413196289892
Time,19.4524436155955,1.5634687186592526,17.453516960144043,22.360321044921875
Epochs,1000.0,0.0,1000.0,1000.0
